id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSG00000019582.14	53152.3514641648	4.15196028281808	0.264159018689519	15.7176548558356	1.14483371739799e-55	9.17051284660529e-53	CD74
ENSG00000164509.13	698.505731725589	8.39537896295341	0.536932703363684	15.6358122914836	4.15146997184369e-55	3.21462158153097e-52	IL31RA
ENSG00000186088.15	3192.3360396429	2.62207418955775	0.171923414346794	15.2514083059603	1.611201394794e-52	1.20736156132466e-49	GSAP
ENSG00000092010.14	6751.61382429049	2.06513791930687	0.136293192174766	15.1521722131124	7.33031882499492e-52	5.32135332201975e-49	PSME1
ENSG00000132963.7	4224.11627480112	1.43230271642266	0.0946148658131032	15.1382417986191	9.06037003477307e-52	6.3779513911448e-49	POMP
ENSG00000261644.2	124.703875914198	2.53792415205276	0.168383016195543	15.0723286076873	2.46277452799531e-51	1.68265447898033e-48	NA
ENSG00000244731.7	728.710211692406	5.02663560343176	0.334757925389887	15.0157329287345	5.79181190855562e-51	3.84410830387849e-48	C4A
ENSG00000096996.15	628.63472987513	3.22488717335338	0.215421619667119	14.9701184975614	1.15115959569556e-50	7.42817705777995e-48	IL12RB1
ENSG00000140105.17	166137.597746169	5.82631200646495	0.39176041670511	14.8721304093634	4.99966855350569e-50	3.13898109453884e-47	WARS1
ENSG00000131203.12	92506.3857924553	9.54375088418833	0.645344132011705	14.7886227065209	1.73467139684816e-49	1.06043201444165e-46	IDO1
ENSG00000089041.16	14162.7439942429	4.65496279284831	0.316607922487129	14.7026099545489	6.20223493542493e-49	3.69430557820311e-46	P2RX7
ENSG00000213886.3	2076.7113700128	10.2689030315864	0.704706979608971	14.5718764376144	4.24080460990352e-48	2.46284727720147e-45	UBD
ENSG00000166002.6	1961.81678305713	3.05041078676765	0.20940400417082	14.5671082023785	4.54736546385121e-48	2.57647072500643e-45	SMCO4
ENSG00000270547.5	221.319222892065	-5.37178825343304	0.371617223861649	-14.4551649076226	2.32572109690669e-47	1.28634526383672e-44	LINC01235
ENSG00000163568.14	1446.75738502365	7.80282614710808	0.543851415909087	14.3473491451063	1.10687820533749e-46	5.97971644418369e-44	AIM2
ENSG00000234518.2	311.048559155328	8.27693881256234	0.577158843248833	14.3408333934058	1.215865412647e-46	6.41921671267952e-44	NA
ENSG00000204252.13	147.473980059016	5.78277192576325	0.403906876512091	14.3170920378974	1.71135630013394e-46	8.83440152269143e-44	HLA-DOA
ENSG00000168899.4	714.998155001839	4.74321497920709	0.333386107905733	14.2273924039698	6.19489639679773e-46	3.12842268038285e-43	VAMP5
ENSG00000117228.9	98133.5358034344	7.6849394113226	0.55282910536085	13.9011121824101	6.23647018956673e-44	3.08240856390713e-41	GBP1
ENSG00000170989.9	705.710184856197	-5.36684647043298	0.386792927392318	-13.8752445827157	8.94873264850798e-44	4.33081373801751e-41	S1PR1
ENSG00000135052.16	4669.41009555968	2.6481344793674	0.19197912165397	13.7938670442533	2.77477930238553e-43	1.31547190192685e-40	GOLM1
ENSG00000186470.13	733.275129385949	2.55550120873753	0.185528796880127	13.7741485511205	3.64656976031602e-43	1.66097677514002e-40	BTN3A2
ENSG00000188906.15	10586.6363424332	4.60504088877312	0.334317795357715	13.7744414228557	3.6318123316132e-43	1.66097677514002e-40	LRRK2
ENSG00000223749.9	896.267706825082	2.99723749422705	0.218500375044651	13.7173105245909	7.99774306284347e-43	3.57283791057411e-40	NA
ENSG00000121380.12	1198.2074532699	5.99681289228674	0.439863616060596	13.6333460493823	2.53677084475619e-42	1.11187144761672e-39	BCL2L14
ENSG00000123992.19	1880.71453939157	1.27723932077351	0.0941638746939416	13.564005569279	6.54614298457919e-42	2.76485275512317e-39	DNPEP
ENSG00000179583.19	1524.77592426448	6.11112738085579	0.450501395932711	13.5651685788973	6.44313641536461e-42	2.76485275512317e-39	CIITA
ENSG00000177675.8	1265.47658935921	-4.13057832835264	0.306358798790075	-13.4828127824819	1.9743399863171e-41	8.18998533609753e-39	CD163L1
ENSG00000117226.11	5386.56394787695	3.67174601057441	0.272961089365201	13.4515363311065	3.01541383321083e-41	1.2289133920261e-38	GBP3
ENSG00000124785.8	619.740512450062	3.31201646149576	0.247497617997889	13.3820134847682	7.70319532238445e-41	3.08526254032743e-38	NRN1
ENSG00000188820.12	7983.04246542686	5.68112918321093	0.427194870603168	13.298683046427	2.35581185788283e-40	9.27551007773188e-38	CALHM6
ENSG00000131979.18	32102.0547373248	4.7415211662343	0.357619194225386	13.2585757218781	4.0246695992112e-40	1.55821791316127e-37	GCH1
ENSG00000086300.15	12773.2119887733	4.96531505150713	0.375861097535989	13.2105053809983	7.63103549664712e-40	2.85917668688891e-37	SNX10
ENSG00000204592.8	51489.7070596966	2.30586778737402	0.174543112226561	13.2108781490097	7.59333678535924e-40	2.85917668688891e-37	HLA-E
ENSG00000198520.11	129.824694102469	4.73863153177	0.359932056157463	13.1653501006783	1.38892314685023e-39	5.12137852402078e-37	ARMH1
ENSG00000153012.11	530.437443742984	-6.3719268026721	0.484329850370645	-13.1561719720472	1.56832700032151e-39	5.69253690897946e-37	LGI2
ENSG00000152229.18	11579.7704434045	2.87351426239318	0.219233598572962	13.1070888818935	2.99890157649729e-39	1.0717612864928e-36	PSTPIP2
ENSG00000196329.11	1820.43898990222	3.88381472019002	0.299563920652453	12.9648948101996	1.93495660608499e-38	6.81046090293246e-36	GIMAP5
ENSG00000143774.16	2929.34307779191	0.938792389320246	0.0729946846101531	12.8611061796363	7.45027894077346e-38	2.58313402677862e-35	GUK1
ENSG00000140511.11	4158.50313854786	7.09041343949547	0.551610436837824	12.8540233577562	8.16505703090014e-38	2.78932757099721e-35	HAPLN3
ENSG00000197448.13	4230.60918232389	1.38603570543657	0.107907185452607	12.844702599025	9.21052063637769e-38	3.10087528091382e-35	GSTK1
ENSG00000057252.12	2841.78093935577	1.59917885664272	0.12485548835533	12.808238369879	1.47443959220861e-37	4.89303310385801e-35	SOAT1
ENSG00000108387.14	668.125268735484	6.07948824612412	0.474848490677839	12.8030063598723	1.57724689898977e-37	5.1413862144478e-35	SEPTIN4
ENSG00000110852.4	211.728792929349	3.00645765836448	0.234838988633855	12.8022083379517	1.59354200361705e-37	5.1413862144478e-35	CLEC2B
ENSG00000120217.13	26634.0659028169	6.58406417155452	0.515970978658269	12.7605319754141	2.72334851362327e-37	8.66621725636557e-35	CD274
ENSG00000225342.2	61.2343165234634	3.56273993096734	0.279613214019974	12.7416722541333	3.468790014513e-37	1.08891881131266e-34	NA
ENSG00000185338.5	4148.29012331698	7.6884355222759	0.605627504694909	12.6949906711206	6.30374600834054e-37	1.95248026365001e-34	SOCS1
ENSG00000204287.13	19407.8231259013	6.64742382014333	0.524261969113873	12.6795842761188	7.67377830023828e-37	2.34555091992809e-34	HLA-DRA
ENSG00000184588.17	13894.5325115073	3.3878017057887	0.269149716650574	12.5870528416232	2.48789877785249e-36	7.50569981941731e-34	PDE4B
ENSG00000172954.13	721.381832064912	-2.16875628042499	0.172339231711371	-12.5842285525397	2.57849432925889e-36	7.67928503444666e-34	LCLAT1
ENSG00000113263.12	325.095395130622	4.63680206929174	0.369259859978089	12.5570162691576	3.6379457134596e-36	1.06974023954008e-33	ITK
ENSG00000146859.6	1084.42049266482	6.11379021594704	0.487051192757226	12.5526644978252	3.84355342048596e-36	1.11607182447361e-33	TMEM140
ENSG00000123146.19	5600.86283380607	3.04496334048595	0.242663507534719	12.5480892097065	4.07218196077736e-36	1.16786156726985e-33	ADGRE5
ENSG00000116663.10	2252.91692650273	3.91000680787216	0.312501400016364	12.5119657309292	6.42151770665741e-36	1.81916897958112e-33	FBXO6
ENSG00000010030.13	1680.29889817978	7.0265420574346	0.562588562800199	12.4896638894702	8.50120212052979e-36	2.379312352529e-33	ETV7
ENSG00000205220.11	3530.43901469621	2.13152058043147	0.171936397592802	12.3971457485084	2.70798614388088e-35	7.48887120504201e-33	PSMB10
ENSG00000197646.7	1649.50459855061	3.92395619061283	0.317037130966067	12.3769609529832	3.482826950098e-35	9.51836118244429e-33	PDCD1LG2
ENSG00000234745.10	48352.265841706	3.06551724541074	0.248239048505403	12.3490533172263	4.92879896753644e-35	1.33134883739386e-32	HLA-B
ENSG00000206503.12	25075.4563934024	2.33960884579348	0.189889912966967	12.3208695461379	6.99360981220747e-35	1.86737420617908e-32	HLA-A
ENSG00000256262.1	98.2168318021229	6.52367784799372	0.530219084239999	12.3037401743933	8.6475181268954e-35	2.2827482509975e-32	NA
ENSG00000099250.17	24206.3686819444	-1.85366456565081	0.151290387629704	-12.2523617970218	1.63173590167434e-34	4.22021646094886e-32	NRP1
ENSG00000128335.13	9294.04408973481	3.8083132713144	0.310826948801531	12.2521978419126	1.63503866330347e-34	4.22021646094886e-32	APOL2
ENSG00000198814.12	12778.9935361418	3.69487374271964	0.302247752814478	12.2246524856302	2.29561289285383e-34	5.86011950560378e-32	GK
ENSG00000231925.11	18162.4025242686	1.86436294800136	0.15322454726379	12.1675213358059	4.62927262928516e-34	1.1688913388945e-31	TAPBP
ENSG00000173369.15	46199.868494893	3.51907385504176	0.289307455510182	12.1637855783427	4.84598605671466e-34	1.21045436663959e-31	C1QB
ENSG00000160216.18	6953.36056221684	1.15786517006348	0.0952410799105856	12.1572032903293	5.25262956965301e-34	1.29807005215999e-31	AGPAT3
ENSG00000233901.5	60.7225832952019	-2.2968957781056	0.189141405168823	-12.1438020197399	6.18823232176013e-34	1.51318565088934e-31	LINC01503
ENSG00000167207.13	1892.01540572093	3.4334618405657	0.283516466633225	12.1102731045511	9.31833827670413e-34	2.25484373091497e-31	NOD2
ENSG00000136867.10	5951.82831785068	2.69153183631721	0.223198118125592	12.0589360650554	1.7401632073988e-33	4.16742178431693e-31	SLC31A2
ENSG00000164308.16	2040.5751440509	3.65368879387835	0.304381196322628	12.0036613234335	3.39919519403075e-33	8.05748003646269e-31	ERAP2
ENSG00000159871.14	132.230741934285	4.63989709455846	0.38776731806696	11.9656734293354	5.37596453916394e-33	1.26145107317958e-30	LYPD5
ENSG00000135604.9	8678.06698005555	2.90540403437943	0.243945939593223	11.9100323589077	1.04936529716457e-32	2.43767558531329e-30	STX11
